0.000000000000000000e+00,2.149098517181981527e-01,3.050445278257890580e-01,3.551890842516250979e-01,3.959979894170365111e-01,4.347061328320460105e-01,4.367286770430973686e-01,4.832794584396034043e-01,4.952607150110058809e-01,5.120504445291436113e-01,5.252900172778361965e-01,5.604493990848610219e-01,5.705140345464231322e-01,5.723905286616266519e-01,5.773274872778706435e-01,5.779246700049359697e-01,5.814895516599974945e-01,5.859849698954119335e-01,5.888514695470831173e-01,5.923865682950379963e-01,6.092331906395382912e-01,6.107514431754831330e-01,6.137455675376817243e-01,6.184272344395811416e-01
0.000000000000000000e+00,1.755042272533952341e-01,3.520594861797384789e-01,3.785480793323363624e-01,4.744635773333160111e-01,5.155959085014433230e-01,5.155959085014433230e-01,5.335828022341905230e-01,5.382898375257310075e-01,5.472003661720495904e-01,5.577791344490803382e-01,5.718844660102163635e-01,5.781539769977962484e-01,5.942100680961251991e-01,6.017730297328288680e-01,6.096884732092540116e-01,6.167466667306874539e-01,6.209019176660731665e-01,6.268013009284636450e-01,6.283214033060843251e-01,6.289670338513464465e-01,6.294900584448261949e-01,6.316050927179363006e-01,6.326485487196087387e-01
8.732120175334837087e-02,2.600321494990579518e-01,2.657730778444535868e-01,3.895009662431512809e-01,4.354717518736552218e-01,4.836794143881303354e-01,4.879887161534349205e-01,5.257820624745226379e-01,5.257820624745226379e-01,5.335437164216353390e-01,5.552900070393307352e-01,5.603726880181699732e-01,5.708008076566934985e-01,5.748246285182562199e-01,5.748246285182562199e-01,5.918591837529021404e-01,5.961555797999431583e-01,6.066452659636548672e-01,6.084667424292448112e-01,6.120993426745520161e-01,6.160807944517469048e-01,6.189474968603910776e-01,6.214493093742873286e-01,6.233952060332000888e-01
3.340620494560858633e-01,3.627472783944782897e-01,4.173547804714279330e-01,4.180195811891415647e-01,4.218898062036137153e-01,4.698814012541229213e-01,5.657040550921161870e-01,5.755434260013070347e-01,5.859120346879804764e-01,5.947010415847912013e-01,5.960298842170762557e-01,6.016887213321384653e-01,6.065398876384644478e-01,6.089691378960095935e-01,6.107742320518122492e-01,6.184840651842339332e-01,6.198078671918550997e-01,6.227625415943840448e-01,6.250722924417320137e-01,6.257977076472520661e-01,6.307927663325821888e-01,6.319031781700913397e-01,6.334650767358259715e-01,6.343711948999123384e-01
0.000000000000000000e+00,1.826810567275557184e-01,3.514520703913435185e-01,4.518071420921561110e-01,4.874853272543512306e-01,4.874853272543512306e-01,5.269100144201903646e-01,5.527609525823633518e-01,5.596776769657592077e-01,5.633274082244447145e-01,5.650309125884348527e-01,5.684840958924624044e-01,5.698943307257405833e-01,5.773803556886705213e-01,5.792650368237056702e-01,5.837255033751108657e-01,5.838136366424262480e-01,5.875097612383848311e-01,5.914652266585275209e-01,5.983810249028024275e-01,6.088313125842382822e-01,6.139034448867120020e-01,6.139034448867120020e-01,6.193129422781608051e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.324402012221613911e-01,4.027558658026670901e-01,4.788374203235182813e-01,5.441143829144696742e-01,5.503917419439792180e-01,5.576504490750160414e-01,5.589402415030384486e-01,5.628107096518102370e-01,5.649016345823365537e-01,5.688991660765483349e-01,5.797723821526319377e-01,5.848014215520405124e-01,5.881809887513073098e-01,5.882014602916606494e-01,5.882014602916606494e-01,5.930588300245813738e-01,5.956959125892276052e-01,5.990554228814677362e-01,6.042009253503641819e-01,6.051205297018770191e-01,6.074959972019793319e-01,6.090697844234622682e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.612794667060661657e-01,3.030397496550676917e-01,4.122226147878969571e-01,4.122226147878969571e-01,4.194771674986722543e-01,4.591589884362000662e-01,4.722265431857412543e-01,4.816028637226269504e-01,5.593804000061127768e-01,5.631928255875991995e-01,5.830975464531352737e-01,5.905955104097944108e-01,6.012876462708226510e-01,6.025176552042402767e-01,6.119913487904776739e-01,6.162087026317241145e-01,6.162087026317241145e-01
2.120187994134098419e-01,2.550684418998668823e-01,2.550684418998668823e-01,4.229603238982815872e-01,4.619556981004524499e-01,4.802777314308980805e-01,5.059296797179486660e-01,5.099711794018680910e-01,5.595265028490512549e-01,5.707033297113988102e-01,5.755927224507552120e-01,5.837082018240696835e-01,5.878070467785505571e-01,5.964291821975057362e-01,5.969401755528928044e-01,5.987057986943774557e-01,6.071347417073372776e-01,6.085838488764424570e-01,6.199366891936833879e-01,6.208119358505805874e-01,6.213384598875399956e-01,6.231863425971868597e-01,6.249263387935366509e-01,6.260985840698392035e-01
0.000000000000000000e+00,1.908650556372480933e-01,3.604087734371860252e-01,3.604087734371860252e-01,4.034185030978000297e-01,4.557651341861869154e-01,5.295627169382942645e-01,5.295627169382942645e-01,5.333840215865304213e-01,5.495347639081484825e-01,5.523755733093549392e-01,5.942844234746512688e-01,5.942844234746512688e-01,5.976510623265587352e-01,6.028801217136887658e-01,6.047410799007885140e-01,6.066887591136257418e-01,6.098790500191066943e-01,6.142561242415113254e-01,6.181009954677013640e-01,6.206711265461122284e-01,6.231055425498464029e-01,6.239308453499190499e-01,6.254914789804532083e-01
0.000000000000000000e+00,3.416313620203158541e-01,3.889947885985079457e-01,4.643626979415757527e-01,5.333691354979588350e-01,5.364557102160268931e-01,5.530037507260121554e-01,5.530037507260121554e-01,5.661433318848606566e-01,5.674286320578973974e-01,5.739904994761537704e-01,5.739904994761537704e-01,5.768316285778507524e-01,5.896681393310959640e-01,5.918648314800665222e-01,5.930613755459386294e-01,6.018500921017215788e-01,6.036377695315691128e-01,6.127811885157704586e-01,6.152586825292888362e-01,6.152586825292888362e-01,6.200042414899157306e-01,6.200042414899157306e-01,6.211543363209599544e-01
